project,BugInducing,InducingDate,BugFixing,FixingDates,InducingMessage
softwareQinc/staq,9b325e46569e2f91ac269257b8c97349b4003f35,2019-07-09T20:11:41Z,006b1cfca0850775ec5b642427424ce89f9dacab/a1d006f63f6239ca9265a316573079c5bb477921/7163c6d43d10e48cba9f65667ab0eb533096348f/448780a5a9b6a844284217cf2c1ea53f68aab7cd/d4b22d94837fbea9779e74fa30ca59787b31a0ae/7ac13b568debd46e4275203c272feb6b230d496c/86c1d12ada7f19fcae64957db98ecaf8f716beb4/f4e48b00f920bab82dfab8e4042eb1749996ed23/b814f02b413fe79049b848813e6aba28e5c9ad28/f02a5a61f76d0ee350a1f12bc164a1a40b6d6098/,2019-07-09 16:34:05-04:00/2019-12-10 20:33:19-05:00/2019-10-28 17:06:08-04:00/2019-10-16 15:58:01-04:00/2019-12-10 22:23:57-05:00/2019-07-10 11:43:01-04:00/2019-06-05 11:09:48-04:00/2019-12-10 20:21:39-05:00/2019-10-28 10:42:09-04:00/2019-10-28 13:46:47-04:00/,Added individual command line tools
Qiskit/qiskit,cdbbd1f45147e6bdfc31c44dc19d68a5813f3c94,2019-08-19T17:41:43Z,da75da22018d9c060f6475e1167b686da26c11b9/14e9bf9241d9e0b684be82f17fc3a5e1d84c5170/,2019-11-08 08:57:38+01:00/2019-10-14 16:07:34-04:00/,Copy button for ipython (#454)
Qiskit/qiskit,18f5f51f00c31e4eca9e6f5b696463b517f10062,2019-11-19T18:54:03Z,900acc4366e8a787a0971e6b3645be3002689aa8/,2019-11-21 09:42:03-05:00/,"Added better navigation to different elements under Installation from source section. (#691)

* added better navigation to different source installations in contributing_to_qiskit.rst file

* added with the new :ref: syntax for better navigation to different elements under Installation from source section

* prepended install to :ref: labels and reformatted to make it look like a hyperlink

* fix lint error"
XanaduAI/strawberryfields,5e22bd520e97257fd2423f2e9872e9a4dddbfe01,2019-11-05T20:38:18Z,e6f8eeeba77ec4b93cf5c65cab6127ffb030ef8c/,2019-12-20 14:36:54-05:00/,Fixes missing import
quantumlib/Cirq,1cb3bcddc86e810fb1076436795fc9aec1375da7,2019-10-12T00:26:48Z,d043e8535169e8caf529e616dd162c63072852ec/5c76c2c34a0181dad36b9f986f90ed021e4d8831/,2019-10-24 15:26:45-07:00/2020-05-17 16:40:14-07:00/,"Suffix '_protocol' onto decompose and measurement key protocol file names (#2334)

- Avoids module/method name ambiguity that confuses mypy"
quantumlib/Cirq,7a04b8f702bd1f9318f4513848d666db0551055f,2020-01-22T23:23:44Z,fa80d4ca6ddb2c567456ba1745699c1c81014fac/1bda2725fdf2c87b21999fde1287f081cb8ad455/caab356e771d7d8cee27175c9640187f5fbcdfe9/,2020-09-29 12:35:10-07:00/2020-01-27 11:45:24-08:00/2020-05-29 13:51:23-07:00/,"Polish commutes protocol (#2659)

- Add SupportsCommutes class
- Rename cirq.linalg.commutes to cirq.linalg.matrix_commutes to avoid ambiguity
- Simplify the signature of _commutes_ and _commutes_with_qid_ (no keyword force, atol not optional) to make it easier for implementors
- Add a fallback commutes strategy based on computing unitaries for pairs of operations touching up to 10 qubits (obsoleting some of the code in GateOperation)
- Rename protocols/commutes.py to protocols/commutes_protocol.py to avoid name collision with the method
- Rename protocols/unitary.py to protocols/unitary_protocol.py to avoid name collision with the method
- Fix protocol method definitions not being included in documentation.

Code like this now works, with no programming effort needed from the cnot class itself:

```
a, b, c = cirq.LineQubit.range(3)
assert not cirq.commutes(cirq.CNOT(a, b), cirq.CNOT(b, c))
assert cirq.commutes(cirq.CNOT(a, b), cirq.CNOT(c, b))
```"
Qiskit/qiskit-terra,ef1dae8a7881260386aebb253cd0efa84bc89751,2019-03-12T17:43:50Z,d78b9f6d387eeff6eaef10190c028bdfdc58a351/34bf43b968d77a4b95611ffca612f3332a3c656d/459a6f3192fb5e1d29dde23e44edda58ac5c8bc0/188995e11e68fb100847e6dc6dd695311158d61f/,2019-03-19 17:41:24+00:00/2019-06-07 14:53:10-04:00/2019-05-22 18:50:23-04:00/2019-07-23 13:17:31-04:00/,"new rzz represetation in text visualization (#1960)

* new rzz represetation in text visualization

* changelog"
Qiskit/qiskit,8545c5e5cf05f484810482bfb54e0be95ab6ef7d,2019-02-08T16:25:06Z,dfd259287c33c6a7ab63a96331bec73a53453e13/9e34a4d012be022eafa0cb036f8e73cbe5517844/a6de631df09278f1abbd7e38bc770ea446fe8b27/ec16b5fd85f261c843e096fc58dbcf3071e166b7/feb39b4e8f942c2ab83d554b68112418f0fbb322/2a92f4072326d5e306ce5740b8c37e6f7f473cf4/9777a6af596d6898ad473eb301bf62ccaa45b28f/b566d216a1413cf70e4bf575f70edb264b2f9757/bd20e80be0358408aeb8c82aa34ed01842fdf34a/ccd9f5b26b860c37cc72c47b9c14429b514c439c/,2019-08-23 09:19:46-04:00/2019-02-11 14:16:30+01:00/2019-08-27 14:38:22-04:00/2019-09-11 22:49:02-04:00/2019-05-03 10:28:45-04:00/2019-08-27 09:39:40-04:00/2019-10-25 09:34:54-04:00/2019-05-03 11:59:03-04:00/2020-04-10 07:45:03-04:00/2020-03-12 10:23:52-04:00/,"Add script for deploying documentation (#72)

* Add script for deploying documentation

* Fix script name, add doc generation

* Add requirements and encoded key

* [doc] testing commit message conditional

* doc travis test

* [doc] attempt escaping brackets

* Restore travis, update target directory

* Reintroduce fast_fail, tweak git rm

* Reintroduce Python 3.5"
quantumlib/Cirq,b878b4e8a214abb4f83425c59b98c9603aed5b28,2018-07-26T06:18:59Z,28ed17c4dd9e6ee09cd7996776ca41b3762e6fee/4625ba2996b6be0ceb581708d4ce1b00a720619e/ef50abb3c39ef84dc652e3ca2a7b9a8f5d3dacda/e162ceffa29d9752eb4c07a925ae9f97649400f4/cc7324fd3924544257eb60c526ed03d777e00d8f/5bdfbe92a96ff9620c0b97145c20fcf28f9c25a9/e217950cf451cc0bd58471ade67b726d0a41e169/7a54c9f9e1697695af2bb827122e37816ce8f398/,2018-10-25 07:35:27-07:00/2019-06-11 02:59:16+02:00/2018-11-07 13:19:58-08:00/2018-10-04 13:49:34-07:00/2019-10-10 15:32:03-07:00/2018-10-18 20:38:58-07:00/2018-12-09 20:17:44-08:00/2018-08-13 22:00:08+02:00/,"Added support for multi-qubit gates in qcircuit (#758)

* Added support for multi-qubit gates in qcircuit

* refactored checks for applicability of multigate

* refactored checks for applicability of multigate into _get_multigate_parameters
* minor edits

* added assertions of type"
Blueqat/Blueqat,e5cfd2aad395c1ea1821ace8d6682b86ba8bb106,2018-09-03T07:01:08Z,5bc8240298a5cb3fbac617a991bd9cd096dbdd4b/6110ea437f8f60b302dfb5a2ae0de92d12a80e1c/,2020-05-29 20:09:11+09:00/2020-05-20 16:53:08+09:00/,"Add utility function `pauli_from_char`, `term_from_chars`. Add Term.simplify"
rigetti/pyquil,6c790984c1f86651a86e4ad0f57a38b569ccdc91,2017-01-25T04:03:47Z,e71571bf65214ca3138665da5cbcf9a1f83659c8/6d4ab40d434891bc6d5304ac5d92106ea3e6af7b/,2017-11-21 15:59:01-08:00/2017-06-05 15:41:20-07:00/,decrease # of retries to 3
XanaduAI/strawberryfields,5cbe7d430741494cd4fcf73fbdcc84f4dcf97be6,2019-04-09T16:17:34Z,d19371cab2a3f28551542ac19034b3f38172a9b7/20b2cf30b32d5658e8c739263f28c66838a51148/0b207f2a68b8187ebbf92a36b3e17c53b1ffef7c/b3aa0ecd0353cc3307006e8c6598a1777a87c8cc/959827d79d12126e468298c246c8a8400de10691/6e2c338a00f02dd2a08c573876ea9764e1742f06/95e63334dc92c7386b43538d5098bf2b750e6633/94036642f3008bfa7202774a51b907ba51f35138/e557ba23e5049bc887c7c8efd7b40044a3117410/d77ed6a33905e79f795c65c23eeefc3065bf9107/7e73754819381b37a4a7f94353343cbed2e0650c/28ffcc298177397a7bf9d39582ea3c8e00221b84/6f818f77ceb84c08c4c83e1feafdbc0762e2b108/119c51308d97dd9ab99c20703c6c2c66b479d4c3/552bfeae67f3fde91d8c592e9daaefacf61b98fb/c0c7c2b4c7ff799a0aa63c2dd6becce0989bae48/,2019-05-08 13:57:13+08:00/2019-06-26 14:09:38-04:00/2019-05-18 00:39:27+03:00/2019-04-09 23:58:16-04:00/2019-07-24 17:15:29+08:00/2020-06-18 18:15:38+02:00/2019-04-22 18:07:13-04:00/2019-10-30 00:11:48+02:00/2020-03-19 15:41:34+10:18/2020-07-09 06:28:37+02:00/2019-04-10 18:19:25-04:00/2019-07-02 19:29:40+03:00/2019-04-25 11:22:17-04:00/2019-04-25 13:55:25-04:00/2019-04-09 14:47:41-04:00/2019-05-07 18:22:44+03:00/,ported engine tests
qiskit-community/qiskit-vscode,1e60d8dad370d04a86b9f84f84eea4ff2f723d0c,2018-04-12T12:19:26Z,86c2d9b8f5725679b83de5762f9b010b3ef390d7/df2f4c84591d1c85a0e35540dd144d361a5060ee/4f78f2ca195dacef8539b178a0411740cb9c6cfb/db9fd2226cfee865762b5c0606c6a2471f326dd8/df7a682b3b2e5e4cac52e7f0f2c10aeea9c0a3f2/0b6ac52144b830bfb1a81d716239cf6bc674be60/5a37d36a95687952764573e340d936fc5dc4ceda/10808e3a0ffa6f593ff9cfb00464cf34a5137c8d/,2018-04-20 14:55:27+02:00/2018-04-12 15:09:01+02:00/2018-05-22 11:49:26+02:00/2018-05-22 14:06:18+02:00/2018-04-12 14:57:14+02:00/2018-04-17 14:41:18+02:00/2018-05-18 12:12:20+02:00/2018-04-17 14:01:33+02:00/,Removed unused code and fixed ANTLR Python parser
quantumlib/Cirq,804c8e567db9c38df29726ebec459c8013359111,2020-05-21T23:04:06Z,037afff4c5aa6eff48aba54ac04196364a656ed9/898a1ff9cf8bcc76d53080fa98480726abd6a496/497c19fb4786003da51613959904cce69cddfa34/e301b404b049d58bb4b4fdfdf9ec8e712031546c/,2020-06-17 14:31:26-07:00/2020-08-26 09:02:10-07:00/2020-10-06 11:58:32-07:00/2020-05-27 15:25:47-07:00/,"Deprecate mixture_channel in favor of just mixture (#3026)

- mixture's behavior now matches what mixture_channel used to do (i.e. unitary objects have implicit mixtures)"
Qiskit/qiskit-terra,25e822253e3953408a715f7055c2f15d40ca6e0d,2018-09-30T11:32:27Z,261610e0c32a41935b9bf01c3f5e1d5417417640/,2018-11-08 07:11:14-05:00/,immediately set job status value (#974)
Qiskit/qiskit-ibmq-provider,c13029deabbc80a1403e86f0f84d5922508ca3d6,2019-06-06T17:02:41Z,532b330b0247be04c835bfc846b00bebfa4eb0b6/d619e4c4f4705e4bf6b3832f25fe2228957f940e/d17c8552e39a43631b024e942672c6b1f021376e/04750c2568376c275ca2d8293b88e3e099087644/19d8fbabed54d7284c7199152004bc9a3e065b5e/32345df0c6f4f58f76091c8e2a579c5a9e50156b/,2019-10-10 05:06:12-04:00/2019-10-03 11:06:27-04:00/2020-02-21 13:27:45-05:00/2019-06-26 11:52:04+02:00/2019-10-14 03:58:10-04:00/2019-10-10 12:12:54-04:00/,"Fix for empty job properties (#139)

* check for empty properties

* update docstring

* fix docstring"
Blueqat/Blueqat,775556914e7de03a274b6cd04866e5ca4bf197d2,2020-05-01T06:33:24Z,d29b2ebbfd0d88aae26ee82b2b9243649a499459/88b2ee8160421dcdaea278e7e8a26fded0db2fb4/d3fde637f130e655bf7111b62abdcb9f501e11b6/,2020-05-29 22:11:33+09:00/2020-05-01 16:59:57+09:00/2020-05-01 18:22:04+09:00/,ENH: Improve performance for pauli.to_matrix
qiskit-community/qiskit-vscode,31871ece20fd604b5645c620bb35434c40a9cd9b,2018-08-20T11:30:31Z,77d7f860c82927d9b764fed348c071976392c37b/b7cd8ec32c5bbe4ca8234c386e4d09891a38ff27/cdb7af772ac81edc4dad5d54f2436f37775aa05d/30c1d46c871f1bbc420e6ee4b8b729875ae2ab59/,2018-08-21 13:30:10+02:00/2019-03-05 16:55:50+01:00/2019-01-23 17:57:48+01:00/2018-11-05 11:07:17+01:00/,Updating dependencies & solving CVE-2018-3774
Qiskit/qiskit-terra,7e1969297b1f9a40371dfa38cdc09487efbb1084,2020-02-26T09:04:53Z,c8c949b2b74c3da6369529faaaa99c338295c8b9/dbc46215478993e97aa9352cdbc36341e681c201/ad1680f54fecb415fa2131200365e47c6d00bbb1/4bd91fef2865c60a41de5c078994f027d38b536f/,2020-04-09 05:24:01+02:00/2020-04-02 17:50:26+02:00/2020-08-13 04:57:38-04:00/2020-04-28 16:39:53+02:00/,"import multi-controlled gates from Terra, not Aqua (#3886)"
rigetti/pyquil,032cd5efa09cdaaf7ee4a7d9aee4a5434e15aef2,2019-11-22T19:34:23Z,a47c0ace783a0540498046c093f58e23252eceaf/b18268f206aa14ca86a8660b93cc6b9b5ffeb70a/5692470f30ed031a776feb15980b086c9e4648b4/a8c1d600a0816c8df736cbf12f818ee4fbf7e194/ce9c79164bcb224eb861edeb21a975f2b0fe476a/236e85cbca6c2884ab154c5f90248ff00547ce1a/7210fbe56290121c44da97b9ec6eea032fcdb612/0688c891487b98f0a89f9e501af97d90e0042061/c2438285f4f10faf7d4220d8fd0a80c22bf5c647/f98ec12ca09126cca73d3f7569b04dbbce0f7b84/7478b4212538eab9ff522ec117b73055014dac34/729c66f78961b272ce950f90e973bef0ec947159/,2020-01-06 18:40:26-05:00/2020-03-06 14:07:13-06:00/2020-01-08 14:46:02-08:00/2020-03-25 17:24:40-07:00/2020-01-02 10:40:59-08:00/2020-01-09 09:20:05-08:00/2019-12-23 16:52:21-05:00/2020-06-05 13:33:06-07:00/2020-01-24 11:30:24-08:00/2019-12-24 12:53:12-05:00/2020-01-06 18:33:32-08:00/2019-12-28 13:09:11+00:00/,QuantumComputer method to run TomographyExperiments (#1100)
Qiskit/qiskit-ibmq-provider,8ebf9b4415056b8b4269177f94ecff32f0bceba7,2019-12-19T22:29:15Z,075389d13d4f7428d2aa829131156a0e02f51ca4/a53ec8035bf87fc22ffe72caead58228775af777/7808646cb72759565ef9ab6d3f53d7725298ce39/b78d53b6e3ae3350c509c473f535f57934387976/,2020-05-05 16:04:44-04:00/2020-05-01 11:17:41-04:00/2020-02-05 15:46:29-05:00/2020-02-07 10:04:37-05:00/,"Use internal provider (#497)

* allow custom provider

* update version

* fix lint

* fix tests for new provider"
quantumlib/Cirq,a97479e995b3b6db8fbddede675f92018e7f071d,2020-09-08T13:35:00Z,0d961ad3bcb0b0272d4000941b84589ee8565674/497c19fb4786003da51613959904cce69cddfa34/,2020-09-30 16:01:19-04:00/2020-10-06 11:58:32-07:00/,"Add a few extra links to documentation (#3301)

* Add a few extra links to documentation

- Add links to the files in github for colabs that are
primarily meant to be downloaded.
- Add link to GCP console for retrieving calibration metrics.
- Add links for raw content of ipnybs for download"
Qiskit/qiskit-terra,3bbdf32289db063577825f28b4a82d4861272a1f,2019-11-20T20:28:17Z,a9b68a5f6b108fcc981e64d2d822c556bdcdd0ab/0774fd3266b6f2d89e9442df4ea882ec5f995adc/d06f5bf800979fe5369de7f0fd06689771ecc324/fbc3f00ed948d94b399e1044f958f8770a467ba0/,2020-07-17 10:47:41-04:00/2020-03-16 18:22:16-04:00/2020-04-02 18:28:55-04:00/2020-01-28 08:05:11-08:00/,"Issue #3496: empty filter bug for pulse.Schedule (#3498)

* added check for empty filters in Schedule._construct_filter

* added tests for empty filters for Schedule.filter and Schedule.exclude

* fixed style issue in test_schedule for filter testing

* simplified if statements in Schedule._construct_filter"
Qiskit/qiskit-terra,cebddfcd5e8c184ca8336aeed580cbd1a0a44326,2020-04-21T01:52:44Z,dcc767618eafd41a68fa36989e006cd5769c91b5/,2020-05-18 23:27:12-04:00/,Update CODEOWNERS
XanaduAI/strawberryfields,4a756776e46cba7fa8a02d8cc6dc5f441435d496,2020-02-13T15:14:11Z,a27844f1c4c1a5f4dd23e23cb21c546860e3733c/,2020-02-13 18:26:56-05:00/,"Update docstring

Co-Authored-By: Josh Izaac <josh146@gmail.com>"
qiskit-community/qiskit-js,838addc6a43297f6465e3354976997da860b76cf,2017-10-04T15:47:28Z,a623f5e996142c36d7f50d31b624197378cd3e0d/70f4f60c1f8620ac30835df948d209407155cd40/e8474b7300fcd248b7447783a1599e75f89f462c/1204b447ba66e146c4139240c8e24db02d57a384/cfae83370f7ce2f273c42b2bc4902a32b21d93d2/e46cc4535a2be8e9067140a340d3f7d389953d20/a60e0153737333f7b373f927ad12b8fadb4afedd/,2017-10-06 11:14:58+02:00/2017-10-05 11:19:57+02:00/2017-11-21 13:08:34+00:00/2018-04-27 12:16:50+02:00/2018-04-27 10:37:08+02:00/2017-11-22 11:56:20+01:00/2017-11-28 12:49:06+01:00/,Lost file in last commit re-added.
qiskit-community/qiskit-vscode,4b95e37174fa9d4a1f5158ff2c5dd879ab68171c,2018-07-19T08:19:07Z,ea80b71df3081aa077e373e2af7f55ac8bb918f2/,2018-07-23 13:10:43+02:00/,[skip ci] Update GitHub link
quantumlib/Cirq,adf5bc47313457208c5d3d6f415a86c28f4ed510,2019-04-02T20:15:19Z,289307c37b93684ea7d9e2caaec24c543a07e953/292080453e22e91dc5658a0cfa5043539944a950/4743ccb86ef68d1f54de705ef71bc63c0604a81e/1c4f56cc5da7f93c50a90026e9fdfe2a7cb3db7f/4bec5447242c0d06f773a075383eea9dae0eebd3/77475f7e2dbaab1c1c897d2f54afcc1a5b1bb7fe/e5a30e7320ed79cee0cd37436c9e3d05e5d9ebe4/1048e3f9bc8a6655f66aa5538440dcec1c29d3f5/68f1c703738127731dcbb9d315a9831a62252ace/4df6919aae05f4ea6a2dd164fc846078db6b6bb0/1c5084a8d87ad0c93fb1932362a827540262224e/fab633d0b7ed6b705a69dc1f0ce35ac544df674d/a2593bcdb337b6b5b6f23cdaadf9862fb314ded3/7a40ec10a5b003dec844cf06706fb6d999dd5ae2/b576bba45d9122e13e2e825acb2eb8272a7f1bdd/f2ca2e7ee20d55095ae8f76f07c5e4eeaa7ee482/b335080a8fb90411b64acc17b5b74382b1dfbb06/a326342d227605c0f41d3fd1dff8a6d9effa250d/62ef7f7a26cf6e4c5a64359f5bbe47c0cb2765e8/08df3b49d2bd6d73283fbb67c5c1cb0c18d8b41f/0452fd817fd6a52e23682712484a8a5c047d30d0/5e86f57880e885ac5428468936a51efdddb695ad/63f5aae6218d5c30d8371e6ef9cf1703a1d51607/,2019-10-08 17:47:12-07:00/2019-11-21 09:42:28-08:00/2019-04-04 09:26:01-07:00/2019-04-17 17:51:58-07:00/2019-06-18 21:32:58-05:00/2019-04-26 23:17:34+02:00/2019-06-27 16:27:49-07:00/2019-05-13 22:40:07-04:00/2019-04-25 13:44:22-07:00/2020-04-14 15:23:15-07:00/2019-11-21 21:05:13-08:00/2019-11-18 21:20:08-08:00/2019-08-12 12:43:56-07:00/2019-09-25 08:05:35-07:00/2019-04-04 12:35:40-07:00/2019-08-17 23:27:18-07:00/2019-07-02 17:43:17-05:00/2019-04-03 18:39:07-07:00/2020-07-08 12:00:20-07:00/2019-11-14 15:00:56-08:00/2019-05-23 09:44:38-05:00/2019-07-15 10:26:28-07:00/2019-04-29 21:39:43-05:00/,"Add cirq.IonDevice (#1420)

adding cirq.ion.ion_device.py, cirq.ion.ion_device_test.py: create an ion trap device with functionalities such as device validation, circuit (gate, operation, schedule) validation, decompose operation/circuit into ion trap native operations.

adding cirq.ion.convert_to_ion_gates.py, cirq.ion.convert_to_ion_gates_test.py: convert operations/circuits of known gates or with knows matrix into operations/circuits compiled with ion trap native operations."
qiskit-community/qiskit-vscode,8f9b60d1dcad007d36d6627b72c48e500a7a9b23,2018-05-17T14:47:18Z,f84e054a62de6b271776a6f47355b70063fe41d3/0971fa36cd4be6346f9e56d652bd503056f3400f/1d1cf9ca3d6ec51da023528dc8f7f63e8ab4c931/8ce58a43c0e4fc32b9dc4d6d07b5f1b2bc20501a/5a37d36a95687952764573e340d936fc5dc4ceda/fb0626983a55e7347967c714e90eee5796ecc8f6/9ab358fea5ccff5c8b4596220e2bb204b9acb1d1/f597267ffc5c648748b6c690c9f9aa43aa0731a1/,2018-05-21 11:40:10+02:00/2018-05-22 18:01:19+02:00/2018-05-31 15:04:27+02:00/2018-05-22 15:46:57+02:00/2018-05-18 12:12:20+02:00/2018-05-21 16:37:34+02:00/2018-05-21 15:55:27+02:00/2018-05-17 17:44:08+02:00/,New tree reduction algorithm for QISKit 0.5
Qiskit/qiskit,467de5e8e8aaf7b63ebd673cbc538045d1973581,2019-02-11T18:21:51Z,c8824d9624552248d33a306e197fa141e1bf8c75/,2020-06-17 16:58:09-04:00/,Fix travis documentation trigger
quantumlib/Cirq,b297d7f2e7dbda2f89f51b196cd2572bb23ad8f3,2018-08-01T01:14:27Z,96f5f548916342c6b69df5101ce67cbb7d9f40b0/db408f680ef60bf7132d71ece42e89dec369cd94/,2019-11-20 22:50:07-08:00/2018-08-03 17:18:19-07:00/,"Add check/pytest-changed-files tool (#783)

- Not 100% perfect (since you may break tests in other files) but generally very useful for fast checking"
Qiskit/qiskit-terra,52b9d37f17762bd687be2e9eaed471939655b7a6,2019-05-01T21:16:36Z,c9c6d46cae3e48f06f4513be9dc0de3a49128424/ae1921a41a481ae90b12ea7c494c19fdbf4f70fe/362a31ab8d632d3b649958ea7cc4277da1b8d543/3095127deb4cf9ca84c55b552985fb4ca0bd6fdf/5bdee8cf84d8e74efb046d395706c663ce88e5bf/6f63acd1db5cba2875790b527aee931356cb59b1/5f21ff39c1643adf6f837464e6fea484e60a46da/9e4462f109e11d24c8d65e1d7b4f92d049fe163c/5d2f0977212a892d2216c6eec987abb9058802e0/59e1fd6dd91e8a4b571f4741ce0f63aa3084eb95/70c524966c5f39c52b3d1e647bbe635a5033e7cb/71280e8ccc9450737243267510ec53de49ef4e39/e69fdc2d5292fb5974179bfd04c93f39e9cabdef/9c65408ba4220fd158b80c789241cfbeddf39f71/3530ecc9cada009b454decb7063973de5bf5f2b0/0774fd3266b6f2d89e9442df4ea882ec5f995adc/4116f0f9ad8a73ada0acc343f8cb809bfffb8ce7/bb5d65e68669cbc51d3c8b4c5f999074724beabe/f5249eac41dd5d95756352021b108043bd24469d/a9b68a5f6b108fcc981e64d2d822c556bdcdd0ab/f22a937a5e211bafb9ff4d6da1f32370f93d9867/1713bbd7462d47ff67dd42bdaa5172a9bb31ad05/9e32d58c88048741b370ea66c25922ccaac35346/007d47852fa02c5fbd0b893215bcc3aefc16460f/b155373a30c5c1d6550ffb7df9c6a4d660e6dd62/1ec9f43eea32e0800a6efe4a318702256b137372/d7e469e33c212e8acf39308497bd312cfe792ca6/ccf36d5dbcee1cb019fc5c13707b21cc9a55afc1/4bfee43231ceb8dd5efcc1a5aea9a026d51b2052/c869c9c2ac5e255f1e8a06472ffcf78d26b0de4a/a0608d077963030c0355743260bde2f42731d26b/6cd1a95221a44c7bde6cb1821757929adb59c356/365b790b9590c303d16fdf93ef5130eed28ac6d0/54b3ab1282776609fa50b013a0b685e0301b6336/b0cb680df29bf1f66774ce4a60f8ac9edd5f1e55/be9b0da397d3a800a8996697710bb2cd399a361e/86ac82e74f0b197342a392eaea897b1ccad70962/5111e24391516bcc7ec8630915dfda9c3d8ae53d/326be30c41671f24c7b57b6ce4092839ad3baae7/fbc3f00ed948d94b399e1044f958f8770a467ba0/,2019-05-10 11:09:23-04:00/2019-07-08 10:10:28-04:00/2020-01-20 00:55:43-08:00/2019-07-02 22:32:44+09:00/2020-07-08 09:24:50-04:00/2019-06-19 06:42:10+09:00/2020-02-07 08:58:20-08:00/2019-05-12 03:36:22+02:00/2019-06-15 02:44:21+09:00/2019-05-20 09:33:21-04:00/2020-03-25 17:29:41-04:00/2020-07-20 23:10:31-04:00/2020-03-23 13:27:15-04:00/2019-07-11 11:48:17-04:00/2020-03-17 16:39:16-04:00/2020-03-16 18:22:16-04:00/2020-03-18 15:22:42-04:00/2019-05-22 17:48:15-04:00/2020-04-10 09:35:25-04:00/2020-07-17 10:47:41-04:00/2019-08-26 11:06:46-07:00/2020-02-21 12:44:38-05:00/2019-10-23 15:54:16-04:00/2019-12-10 03:02:22+02:00/2019-05-21 23:48:18+02:00/2020-03-04 07:33:47-07:00/2020-08-14 14:21:14-04:00/2019-05-15 22:27:11-04:00/2019-06-26 12:06:27-04:00/2019-05-01 21:21:16-04:00/2019-07-18 01:51:39+09:00/2019-10-18 17:28:01-04:00/2019-07-05 12:47:10-04:00/2020-03-10 18:36:14-04:00/2019-07-30 15:52:17+02:00/2019-08-28 08:35:57-04:00/2019-06-14 14:38:47-04:00/2020-02-18 13:21:53-05:00/2019-08-14 13:22:59-04:00/2020-01-28 08:05:11-08:00/,"Pulse command definition (#2263)

* Add pulse backend configuration.

* Add QASM and Pulse backend configuration objects.

* Added QASMBackendConfiguration and PulseBackendConfiguration with factory method from_dict.

* add tests for qasm/pulse backend configuration.

* linting.

* Parameter update

* Cleanup provider models and rename.

* linting

* Linting

* Make QASM -> Qasm

* remove invalid name

* Update open_pulse field to required.

* Remove from_dict hackery.

* Update tests.

* linting.

* linting.

* linting and required variable.

* readd comment.

* Add setting of u_channel_lo frequency.

* Redo qubit signature, all control channels present.

* linting

* Remove lo_freq from pulse channels.

* linting.

* Rework the way lo configuration works. Removed from channels and instead responsibility is placed on assembler.

* Small change to trigger rebuild.

* Fix rebasing.

* Add buffering of commands.

* Add buffer tests.

* linting.

* Small bug in device specification fall back.

* Add buffer to acquire channel.

* Added command definition data structure.

* Added casting of integer input qubits to tuple for cmd_def.

* Added cmd_def object tests. Not running as proper pulse schedule api is not yet running.

* Update imports and making pulse library.

* Added cmd_def and pulse_library to defaults in pulse mock backend

* Remove duplicate of PulseLibraryItem.

* remove redefinition of pulse qobj schema.

* linting

* update schema for parameterizable pulses.

* Add mutable mapping

* Remove mutablemapping and dunder methods.

* cmd_def pulse_library defaults methods.

* Add cmd_def accesor method.

* Update schema for vals and phase of type string.

* Added parameterized schedule and typing to cmd_def.

* Update typing of CmdDef. Add cmd_qubits method.

* Make ConversionMethodBinder generic.

* Rename PulseQobjConverter to InstructionToQobjConverter

* Add conversion logic for qobj to schedules.

* Convert without built pulse_library.

* QobjToInstruction tests and passing.

* Small bug fix.

* Fix cmd_def tests.

* linting.

* linting.

* add linting.

* Add safe expression parsing.

* Add Parameterized Schedule logic.

* Add parameterized schedules with tests.

* Fix cmd_def test.

* Working cmd def.

* Added parameterized cmd_def test

* Update tests.

* Tests passing.

* change cmd_types to cmds)

* Update cmd_def errors.

* Update error strings.

* Fix cmd_qubits.

* Linting.

* update regex and docs.

* Add testing of sanitization

* Update sanitization testing.

* linting.

* Update imports.

* Undo standard imports.

* Fix bug in pulse

* Escape regex"
